Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,2811,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java#L2811,Others
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/test/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/CheckpointPagesTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/test/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/CheckpointPagesTest.java,113 -> 114,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/test/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/CheckpointPagesTest.java#L113#L114,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/mapper/TypeParsers.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/mapper/TypeParsers.java,142 -> 144,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/mapper/TypeParsers.java#L142#L144,Database
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,2380 -> 2389,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java#L2380#L2389,Web Services Interaction
hono,https://github.com/eclipse-hono/hono,adapters/sigfox/src/main/java/org/eclipse/hono/adapter/sigfox/impl/SigfoxProtocolAdapter.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/adapters/sigfox/src/main/java/org/eclipse/hono/adapter/sigfox/impl/SigfoxProtocolAdapter.java,174 -> 180,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/adapters/sigfox/src/main/java/org/eclipse/hono/adapter/sigfox/impl/SigfoxProtocolAdapter.java#L174#L180,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/core/src/main/java/org/apache/ignite/internal/causality/BaseVersionedValue.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/causality/BaseVersionedValue.java,162 -> 163,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/causality/BaseVersionedValue.java#L162#L163,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/vm/MemoryPARWImpl.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/vm/MemoryPARWImpl.java,173,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/vm/MemoryPARWImpl.java#L173,Others
ignite-3,https://github.com/apache/ignite-3,modules/core/src/main/java/org/apache/ignite/internal/util/io/IgniteUnsafeDataOutput.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/util/io/IgniteUnsafeDataOutput.java,285 -> 286,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/util/io/IgniteUnsafeDataOutput.java#L285#L286,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/rest/src/integrationTest/java/org/apache/ignite/internal/rest/ItNodeOnlyEndpointsFilterNotInitializedTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/rest/src/integrationTest/java/org/apache/ignite/internal/rest/ItNodeOnlyEndpointsFilterNotInitializedTest.java,104,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/rest/src/integrationTest/java/org/apache/ignite/internal/rest/ItNodeOnlyEndpointsFilterNotInitializedTest.java#L104,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/engine/collect/files/FileReadingIterator.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/collect/files/FileReadingIterator.java,161 -> 162,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/collect/files/FileReadingIterator.java#L161#L162,Others
hono,https://github.com/eclipse-hono/hono,services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/NoopRegistrationService.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/NoopRegistrationService.java,30,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/NoopRegistrationService.java#L30,Deadcode
crate,https://github.com/crate/crate,server/src/main/java/io/crate/types/TypeCompatibility.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/types/TypeCompatibility.java,55,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/types/TypeCompatibility.java#L55,Others
ignite-3,https://github.com/apache/ignite-3,modules/bytecode/src/main/java/com/facebook/presto/bytecode/instruction/VariableInstruction.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/bytecode/src/main/java/com/facebook/presto/bytecode/instruction/VariableInstruction.java,100,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/bytecode/src/main/java/com/facebook/presto/bytecode/instruction/VariableInstruction.java#L100,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/functions/bind/ShortBindVariable.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/bind/ShortBindVariable.java,58 -> 59,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/bind/ShortBindVariable.java#L58#L59,Others
crate,https://github.com/crate/crate,plugins/es-repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3BlobContainer.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3BlobContainer.java,366 -> 374,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3BlobContainer.java#L366#L374,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcConnectionSelfTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcConnectionSelfTest.java,933,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcConnectionSelfTest.java#L933,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/core/src/main/java/org/apache/ignite/internal/lang/IgniteSystemProperties.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/lang/IgniteSystemProperties.java,231 -> 236,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/lang/IgniteSystemProperties.java#L231#L236,Others
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftCounterServerTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftCounterServerTest.java,601 -> 662,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftCounterServerTest.java#L601#L662,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/gateway/MetadataStateFormat.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/gateway/MetadataStateFormat.java,165 -> 167,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/gateway/MetadataStateFormat.java#L165#L167,File Processing
crate,https://github.com/crate/crate,server/src/main/java/io/crate/metadata/doc/DocIndexMetadata.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/doc/DocIndexMetadata.java,709,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/doc/DocIndexMetadata.java#L709,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/functions/bind/BinBindVariable.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/bind/BinBindVariable.java,53,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/bind/BinBindVariable.java#L53,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/gateway/PrimaryShardAllocator.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/gateway/PrimaryShardAllocator.java,151,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/gateway/PrimaryShardAllocator.java#L151,Others
californium,https://github.com/eclipse-californium/californium,demo-apps/cf-benchmark/src/main/java/org/eclipse/californium/benchmark/WorkQueueExecutor.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-benchmark/src/main/java/org/eclipse/californium/benchmark/WorkQueueExecutor.java,138,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-benchmark/src/main/java/org/eclipse/californium/benchmark/WorkQueueExecutor.java#L138,Not implemented
ignite-3,https://github.com/apache/ignite-3,modules/cli/src/main/java/org/apache/ignite/internal/cli/util/ArrayUtils.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/util/ArrayUtils.java,85,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/util/ArrayUtils.java#L85,Others
crate,https://github.com/crate/crate,libs/sql-parser/src/main/java/io/crate/sql/tree/AstVisitor.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/AstVisitor.java,500,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/AstVisitor.java#L500,Others
ignite-3,https://github.com/apache/ignite-3,modules/cli/src/main/java/org/apache/ignite/internal/cli/core/repl/ConnectionHeartBeat.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/core/repl/ConnectionHeartBeat.java,89,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/core/repl/ConnectionHeartBeat.java#L89,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/trait/DistributionTrait.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/trait/DistributionTrait.java,74,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/trait/DistributionTrait.java#L74,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/ImplicitCastException.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/ImplicitCastException.java,58 -> 59,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/ImplicitCastException.java#L58#L59,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/common/settings/AbstractScopedSettings.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/settings/AbstractScopedSettings.java,400,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/settings/AbstractScopedSettings.java#L400,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/ElasticsearchStatusException.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/ElasticsearchStatusException.java,39 -> 41,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/ElasticsearchStatusException.java#L39#L41,Others
questdb,https://github.com/questdb/questdb,benchmarks/src/main/java/org/questdb/SqlKeywordsBenchmark.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/SqlKeywordsBenchmark.java,43 -> 51,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/SqlKeywordsBenchmark.java#L43#L51,Test Implementation Error or Skipped Test Or Part of Test
hono,https://github.com/eclipse-hono/hono,clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/AmqpUtils.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/AmqpUtils.java,357 -> 358,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/AmqpUtils.java#L357#L358,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/LeastRecentlyUpdatedCache.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/LeastRecentlyUpdatedCache.java,1135,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/LeastRecentlyUpdatedCache.java#L1135,Database
questdb,https://github.com/questdb/questdb,benchmarks/src/main/java/org/questdb/ClockBenchmark.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/ClockBenchmark.java,60,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/ClockBenchmark.java#L60,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/ElasticsearchException.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/ElasticsearchException.java,471,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/ElasticsearchException.java#L471,File Processing
